title,brand,intended_use,color,weight,cpu_family,cpu_model,cpu_generation,cpu_cores,cpu_max_ghz,ram_gb,ram_type,gpu_model,gpu_type,gpu_vram_gb,gpu_vram_type,ssd_gb,hdd_gb,screen_size_inch,resolution,display_standard,refresh_rate_hz,panel_type,operating_system,scraped_at,price_try,url,platform,source_file
"excalibur g920 i9-14900hx 32gb 1tb rtx5070ti 12gb 300hz 16"" freedos gaming laptop g920.1490-dfp0x-e",casper,oyun,siyah,2 - 4 kg,intel core i9,14900hx,14.0,24.0,5.0,32.0,ddr5,nvidia rtx 5070 ti,dedicated,12.0,gddr7,1024.0,,16.0,2560x1600,other,300.0,ips,freedos,2025-12-03 02:04:16,106399.0,https://www.trendyol.com/casper/excalibur-g920-i9-14900hx-32gb-1tb-rtx5070ti-12gb-300hz-16-freedos-gaming-laptop-g920-1490-dfp0x-e-p-920538978?boutiqueid=61&merchantid=114258,trendyol,ty_details_202512030228.csv
aspire lite core i5 12450h 24 gb ddr5 ram 512gb m2 ssd w11 pro office pro 2021 15.6 nc ips ekran,acer,ofis-is,gri,2 kg ve altı,intel core i5,12450h,12.0,12.0,4.4,24.0,ddr5,intel integrated,integrated,0.0,ddr5,512.0,512.0,15.6,1920x1080,fhd,60.0,led,windows home,2025-12-03 02:04:17,25999.0,https://www.trendyol.com/acer/aspire-lite-core-i5-12450h-24-gb-ddr5-ram-512gb-m2-ssd-w11-pro-office-pro-2021-15-6-nc-ips-ekran-p-944463389?boutiqueid=61&merchantid=334898,trendyol,ty_details_202512030228.csv
"thinkbook 16 g6 irl intel core i7-13700h 16gb 512gb ssd 16"" wuxga ips freedos laptop 21kh00v1tr",lenovo,ofis-is,gri,2 kg ve altı,intel core i7,13700h,13.0,14.0,5.0,16.0,ddr5,intel integrated,integrated,0.0,shared,512.0,,16.0,1920x1200,wuxga,60.0,ips,freedos,2025-12-03 02:04:24,38999.0,https://www.trendyol.com/lenovo/thinkbook-16-g6-irl-intel-core-i7-13700h-16gb-512gb-ssd-16-wuxga-ips-freedos-laptop-21kh00v1tr-p-995510396?boutiqueid=61&merchantid=104683,trendyol,ty_details_202512030228.csv
cyborg 14 a13ve-054xtr i7-13620h 16gb ddr5 512gb 6gb rtx4050 gddr6 14.0″ 144hz freedos full hd n,msi,ev-okul,siyah,2 - 4 kg,intel core i7,13620h,13.0,10.0,2.1,16.0,ddr5,nvidia rtx 4050,dedicated,6.0,gddr6,512.0,,14.0,1920x1080,fhd,144.0,tn,freedos,2025-12-03 02:04:26,55049.0,https://www.trendyol.com/msi/cyborg-14-a13ve-054xtr-i7-13620h-16gb-ddr5-512gb-6gb-rtx4050-gddr6-14-0-144hz-freedos-full-hd-n-p-806433575?boutiqueid=61&merchantid=106198,trendyol,ty_details_202512030228.csv
"aspire lite al15-71p-735b i7-12650h 16gb ddr5 1tb ssd 15.6"" fhd windows 11 home",acer,ofis-is,,2 kg ve altı,intel core i7,12650h,12.0,10.0,,16.0,ddr5,intel integrated,integrated,0.0,shared,1024.0,,15.6,1920x1080,fhd,60.0,ips,windows home,2025-12-03 02:04:28,28549.0,https://www.trendyol.com/acer/aspire-lite-al15-71p-735b-i7-12650h-16gb-ddr5-1tb-ssd-15-6-fhd-windows-11-home-p-986399218?boutiqueid=61&merchantid=106198,trendyol,ty_details_202512030228.csv
"250 g10 intel core i5-1334u 16gb 512gb ssd freedos 15.6"" fhd b2nc4es01",hp,,gümüş,2 - 4 kg,intel core i5,1334u,13.0,10.0,4.6,16.0,ddr4,integrated,integrated,,shared,512.0,,15.6,1920x1080,fhd,,ips,freedos,2025-12-03 02:04:29,21599.0,https://www.trendyol.com/hp/250-g10-intel-core-i5-1334u-16gb-512gb-ssd-freedos-15-6-fhd-b2nc4es01-p-925977023?boutiqueid=61&merchantid=216294,trendyol,ty_details_202512030228.csv
loq 15arp9 83jc006atr amd ryzen 7-7435hs 8gb ddr5 512gb ssd rtx4050 6gb 15.6 inç 144hz full h,lenovo,oyun,gri,,amd ryzen 7,,7.0,8.0,4.7,8.0,ddr5,nvidia rtx 4050,dedicated,6.0,gddr6,512.0,,15.6,1920x1080,fhd,144.0,ips,freedos,2025-12-03 02:04:31,39999.0,https://www.trendyol.com/lenovo/loq-15arp9-83jc006atr-amd-ryzen-7-7435hs-8gb-ddr5-512gb-ssd-rtx4050-6gb-15-6-inc-144hz-full-h-p-861004487?boutiqueid=61&merchantid=1109500,trendyol,ty_details_202512030228.csv
"excalibur g915 i7-13620h 16gb 1tb 8gb rtx5060 165hz 16"" freedos gaming laptop g915.1362-bf60x-c",casper,oyun,siyah,2 - 4 kg,intel core i7,13620h,13.0,10.0,4.9,16.0,ddr5,nvidia rtx 5060,dedicated,8.0,gddr7,1024.0,,16.0,1920x1200,fhd,165.0,ips,freedos,2025-12-03 02:04:33,57599.0,https://www.trendyol.com/casper/excalibur-g915-i7-13620h-16gb-1tb-8gb-rtx5060-165hz-16-freedos-gaming-laptop-g915-1362-bf60x-c-p-973111813?boutiqueid=61&merchantid=114258,trendyol,ty_details_202512030228.csv
aspire 3 12.nesil core i5 1235u-8gb-256gb ssd-15.6inc-w11,acer,ofis-is,gümüş,2 kg ve altı,intel core i5,1235u,12.0,10.0,,8.0,ddr4,intel integrated,integrated,0.0,gddr5,256.0,256.0,15.6,1920x1080,hd,60.0,,windows home,2025-12-03 02:04:34,19498.0,https://www.trendyol.com/acer/aspire-3-12-nesil-core-i5-1235u-8gb-256gb-ssd-15-6inc-w11-p-833531613?boutiqueid=61&merchantid=507101,trendyol,ty_details_202512030228.csv
"zenbook 14 ux3405ca-pp487w intel core ultra 9 285h 32gb 1tb ssd 3k 14""wqxga oled 120hz w11h",asus,ofis-is,gümüş,2 kg ve altı,intel core ultra 9,285h,2.0,16.0,,32.0,lpddr5x,intel integrated,integrated,0.0,shared,1024.0,,14.0,2880x1800,wqxga,120.0,oled,windows home,2025-12-03 02:04:35,79999.0,https://www.trendyol.com/asus/zenbook-14-ux3405ca-pp487w-intel-core-ultra-9-285h-32gb-1tb-ssd-3k-14-wqxga-oled-120hz-w11h-p-954892988?boutiqueid=61&merchantid=797201,trendyol,ty_details_202512030228.csv
loq intel i5-12450h 32gb 512gb ssd 15.6 fhd rtx3050 6gb fdos 144hz gaming laptop 82xv00wytx6,lenovo,oyun,siyah,2 - 4 kg,intel core i5,12450h,12.0,8.0,4.4,32.0,ddr5,nvidia rtx 4050,dedicated,6.0,gddr6,512.0,,15.6,1920x1080,fhd,144.0,ips,freedos,2025-12-03 02:04:38,42999.0,https://www.trendyol.com/lenovo/loq-intel-i5-12450h-32gb-512gb-ssd-15-6-fhd-rtx3050-6gb-fdos-144hz-gaming-laptop-82xv00wytx6-p-870875682?boutiqueid=61&merchantid=339221,trendyol,ty_details_202512030228.csv
"huma h4 v5.1.1 intel core i5-1235u 16 gb ram 1 tb ssd windows 11 14,1"" fhd",monster,ofis-is,gümüş,2 kg ve altı,intel core i5,1235u,12.0,10.0,4.4,16.0,ddr4,intel integrated,integrated,0.0,shared,1024.0,,14.1,1920x1080,fhd,60.0,ips,windows home,2025-12-03 02:04:39,39599.0,https://www.trendyol.com/monster/huma-h4-v5-1-1-intel-core-i5-1235u-16-gb-ram-1-tb-ssd-windows-11-14-1-fhd-p-456350797?boutiqueid=61&merchantid=105286,trendyol,ty_details_202512030228.csv
"vivobook x1502za-ej1070 intel core i5-1235u 24gb 512gb ssd w11home 15,6"" fhd x1502za-ej107026",asus,ev-okul,gri,2 kg ve altı,intel core i5,210h,12.0,10.0,4.4,24.0,ddr4,intel integrated,integrated,0.0,shared,512.0,,15.6,1920x1080,fhd,60.0,led,windows home,2025-12-03 02:04:40,26899.0,https://www.trendyol.com/asus/vivobook-x1502za-ej1070-intel-core-i5-1235u-24gb-512gb-ssd-w11home-15-6-fhd-x1502za-ej107026-p-824445826?boutiqueid=61&merchantid=557390,trendyol,ty_details_202512030228.csv
vivobook f1502za-ej1527 i5 1235u 8gb 512gb ssd 15.6'' fhd freedos bilgisayar + çanta wz01,asus,ofis-is,mavi,2 kg ve altı,intel core i5,1235u,12.0,4.0,4.4,8.0,ddr4,integrated,integrated,0.0,shared,512.0,,15.6,1920x1080,fhd,60.0,,freedos,2025-12-03 02:04:41,22799.0,https://www.trendyol.com/asus/vivobook-f1502za-ej1527-i5-1235u-8gb-512gb-ssd-15-6-fhd-freedos-bilgisayar-canta-wz01-p-789619884?boutiqueid=61&merchantid=557390,trendyol,ty_details_202512030228.csv
"loq intel core i7 12650hx 16gb 512gb ssd rtx4050 freedos 15.6"" fhd taşınabilir bilgisayar 83lk002vtr",lenovo,oyun,gri,2 - 4 kg,intel core i7,12650h,12.0,14.0,3.3,16.0,ddr5,nvidia rtx 4050,dedicated,6.0,gddr6,512.0,,15.6,1920x1080,fhd,144.0,,freedos,2025-12-03 02:04:43,44990.0,https://www.trendyol.com/lenovo/loq-intel-core-i7-12650hx-16gb-512gb-ssd-rtx4050-freedos-15-6-fhd-tasinabilir-bilgisayar-83lk002vtr-p-905022180?boutiqueid=61&merchantid=412659,trendyol,ty_details_202512030228.csv
"excalibur g870 i7-13620h 64gb 1tb 8gb rtx5050 165hz 15.6"" freedos gaming laptop g870.1362-ef50x-c",casper,oyun,,2 - 4 kg,intel core i7,13620h,13.0,10.0,4.9,64.0,ddr5,nvidia rtx 5050,dedicated,8.0,gddr7,1024.0,,15.6,1920x1080,fhd,165.0,ips,freedos,2025-12-03 02:04:44,64099.0,https://www.trendyol.com/casper/excalibur-g870-i7-13620h-64gb-1tb-8gb-rtx5050-165hz-15-6-freedos-gaming-laptop-g870-1362-ef50x-c-p-960864306?boutiqueid=61&merchantid=114258,trendyol,ty_details_202512030228.csv
"k3605zf intel i5-12500h 8gb ram 512 gb ssd nvidia geforce rtx 2050 16"" w11 siyah notebook",asus,ofis-is,renkli,2 - 4 kg,intel core i5,12500h,,,4.5,8.0,unified,nvidia rtx 2050,integrated,0.0,shared,512.0,,16.0,1920x1280,fhd,,,windows home,2025-12-03 02:04:45,29900.0,https://www.trendyol.com/asus/k3605zf-intel-i5-12500h-8gb-ram-512-gb-ssd-nvidia-geforce-rtx-2050-16-w11-siyah-notebook-p-841513905?boutiqueid=61&merchantid=507101,trendyol,ty_details_202512030228.csv
"beast 16 x1 md62733 intel ultra 9 275hx 32gb 2tb rtx5080 16"" 300hz qhd w11h oyuncu laptop",erazer,oyun,siyah,2 - 4 kg,intel core ultra 9,275hx,,24.0,5.0,32.0,ddr5,nvidia rtx 5080,dedicated,24.0,gddr7,2048.0,,16.0,2560x1600,qhd_plus,300.0,mini led,windows home,2025-12-03 02:04:48,162999.0,https://www.trendyol.com/erazer/beast-16-x1-md62733-intel-ultra-9-275hx-32gb-2tb-rtx5080-16-300hz-qhd-w11h-oyuncu-laptop-p-928965338?boutiqueid=61&merchantid=124551,trendyol,ty_details_202512030228.csv
"ideapad slim 3 15irh10 83k10061tr i7-13620h 16gb ddr5 1tb ssd wuxga 15.3"" ips 60hz freedos",lenovo,ofis-is,,2 kg ve altı,intel core i7,13620h,13.0,10.0,4.9,16.0,ddr5,intel integrated,integrated,0.0,shared,1024.0,,15.6,1920x1080,fhd,60.0,,freedos,2025-12-03 02:04:49,32888.88,https://www.trendyol.com/lenovo/ideapad-slim-3-15irh10-83k10061tr-i7-13620h-16gb-ddr5-1tb-ssd-wuxga-15-3-ips-60hz-freedos-p-987417812?boutiqueid=61&merchantid=204934,trendyol,ty_details_202512030228.csv
"vivobook 15 x1504va-oz16 i5-1334u 24gb 512ssd 15.6"" fhd w11h dizüstü bilgisayar-cnt005",asus,ofis-is,mavi,2 kg ve altı,intel core i5,1335u,13.0,10.0,4.6,24.0,ddr4,intel integrated,integrated,0.0,shared,512.0,,15.6,1920x1080,fhd,60.0,tn,windows home,2025-12-03 02:04:50,24499.0,https://www.trendyol.com/asus/vivobook-15-x1504va-oz16-i5-1334u-24gb-512ssd-15-6-fhd-w11h-dizustu-bilgisayar-cnt005-p-922014689?boutiqueid=61&merchantid=121474,trendyol,ty_details_202512030228.csv
nb v15 82yu00p0tx ryzen3-7320u 8gb 256ssd o/b 15.6 dos,lenovo,,gri,,amd ryzen 3,7320u,,8.0,2.4,8.0,ddr5,amd integrated,integrated,0.0,ddr5,256.0,,15.6,1920x1080,fhd,60.0,,,2025-12-03 02:04:52,17500.0,https://www.trendyol.com/lenovo/nb-v15-82yu00p0tx-ryzen3-7320u-8gb-256ssd-o-b-15-6-dos-p-782556193?boutiqueid=61&merchantid=709941,trendyol,ty_details_202512030228.csv
"nirvana x650 i3-1315u 16gb ddr5 1tb ssd freedos 15.6"" laptop x650.1315-bf00x-g-f",casper,ofis-is,gri,2 kg ve altı,intel core i3,1315u,13.0,6.0,4.5,16.0,ddr5,intel integrated,integrated,0.0,shared,1024.0,,15.6,1920x1080,fhd,60.0,ips,freedos,2025-12-03 02:04:53,21999.0,https://www.trendyol.com/casper/nirvana-x650-i3-1315u-16gb-ddr5-1tb-ssd-freedos-15-6-laptop-x650-1315-bf00x-g-f-p-941993395?boutiqueid=61&merchantid=114258,trendyol,ty_details_202512030228.csv
omen 16-k0008nt 7h8z5ea i7-12700h 32gb 1tb rtx 3070ti 16.1 inç 165hz qhd freedos gaming laptop,hp,oyun,siyah,2 - 4 kg,intel core i7,12700h,12.0,14.0,4.7,32.0,ddr5,nvidia rtx 3070 ti,dedicated,8.0,gddr6,1024.0,,16.1,2560x1440,qhd,165.0,ips,freedos,2025-12-03 02:04:54,73225.0,https://www.trendyol.com/hp/omen-16-k0008nt-7h8z5ea-i7-12700h-32gb-1tb-rtx-3070ti-16-1-inc-165hz-qhd-freedos-gaming-laptop-p-658198899?boutiqueid=61&merchantid=106664,trendyol,ty_details_202512030228.csv
"ideapad 3 17iau7 intel core-i5 1235u 16 gb 512 gb ssd freedos 17.3"" 82rl00cltx taşınabilir pc",lenovo,ev-okul,gri,2 - 4 kg,intel core i5,1235u,12.0,10.0,4.4,16.0,ddr4,intel integrated,integrated,0.0,shared,512.0,,17.3,1920x1080,fhd,,ips,freedos,2025-12-03 02:04:55,30799.0,https://www.trendyol.com/lenovo/ideapad-3-17iau7-intel-core-i5-1235u-16-gb-512-gb-ssd-freedos-17-3-82rl00cltx-tasinabilir-pc-p-861963834?boutiqueid=61&merchantid=107301,trendyol,ty_details_202512030228.csv
"nirvana s100 300nit i7-13620h 32gb ddr5 2tb ssd 16"" w11h laptop s100.1362-dx00a-g-f",casper,ofis-is,gri,2 kg ve altı,intel core i7,13620h,13.0,10.0,4.9,32.0,ddr5,intel integrated,integrated,0.0,shared,2048.0,,16.0,1920x1200,fhd,60.0,ips,windows home,2025-12-03 02:04:56,42799.0,https://www.trendyol.com/casper/nirvana-s100-300nit-i7-13620h-32gb-ddr5-2tb-ssd-16-w11h-laptop-s100-1362-dx00a-g-f-p-902132471?boutiqueid=61&merchantid=114258,trendyol,ty_details_202512030228.csv
"ideapad1 amd ryzen 5-5500u 16gb 512gb ssd 15.6"" win11pro grey dizüstü bilgisayar",lenovo,ofis-is,gümüş,2 kg ve altı,amd ryzen 5,5500u,5.0,6.0,,16.0,ddr4,intel integrated,integrated,0.0,shared,512.0,,15.6,1920x1080,fhd,,tn,freedos,2025-12-03 02:04:59,20799.0,https://www.trendyol.com/lenovo/ideapad1-amd-ryzen-5-5500u-16gb-512gb-ssd-15-6-win11pro-grey-dizustu-bilgisayar-p-846518769?boutiqueid=61&merchantid=557390,trendyol,ty_details_202512030228.csv
"vostro 3530 i7-1355u 16gb 1tb ssd 15.6"" fhd 120hz windows 11 pro laptop n1601pvnb3530u 013",dell,ofis-is,siyah,2 kg ve altı,intel core i7,1355u,13.0,10.0,4.6,16.0,ddr4,intel integrated,integrated,0.0,,1024.0,,15.6,1920x1080,fhd,120.0,va,windows home,2025-12-03 02:05:01,36000.0,https://www.trendyol.com/dell/vostro-3530-i7-1355u-16gb-1tb-ssd-15-6-fhd-120hz-windows-11-pro-laptop-n1601pvnb3530u-013-p-812033441?boutiqueid=61&merchantid=192739,trendyol,ty_details_202512030228.csv
tuf gaming a15 r7-7435hs 16gb ram 512gb ssd 6gb rtx4050 15.6 144hz dos fa507nur-lp034 zi700,asus,tasarım,siyah,2 - 4 kg,amd ryzen 7,,7.0,8.0,,16.0,ddr5,nvidia rtx 4050,dedicated,6.0,gddr6,512.0,,15.6,1920x1080,fhd,144.0,ips,freedos,2025-12-03 02:05:02,59999.0,https://www.trendyol.com/asus/tuf-gaming-a15-r7-7435hs-16gb-ram-512gb-ssd-6gb-rtx4050-15-6-144hz-dos-fa507nur-lp034-zi700-p-858601218?boutiqueid=61&merchantid=122633,trendyol,ty_details_202512030228.csv
"250 g9 6q8m5es i5-1235u 8gb 512ssd 15.6"" full hd fdos notebook",hp,ofis-is,renkli,2 kg ve altı,intel core i5,1235u,12.0,10.0,3.3,,,integrated,integrated,0.0,ddr4,,,15.6,1920x1080,fhd,60.0,,freedos,2025-12-03 02:05:03,25999.0,https://www.trendyol.com/hp/250-g9-6q8m5es-i5-1235u-8gb-512ssd-15-6-full-hd-fdos-notebook-p-353583132?boutiqueid=61&merchantid=585885,trendyol,ty_details_202512030228.csv
"nirvana s100 300nit i7-13620h 32gb ddr5 500gb ssd 16"" freedos laptop s100.1362-dv00x-g-f",casper,ofis-is,gri,2 kg ve altı,intel core i7,13620h,13.0,10.0,4.9,32.0,ddr5,intel integrated,integrated,0.0,shared,500.0,,16.0,1920x1200,fhd,60.0,ips,freedos,2025-12-03 02:05:04,31699.0,https://www.trendyol.com/casper/nirvana-s100-300nit-i7-13620h-32gb-ddr5-500gb-ssd-16-freedos-laptop-s100-1362-dv00x-g-f-p-898618313?boutiqueid=61&merchantid=114258,trendyol,ty_details_202512030228.csv
"loq 15irx9 intel core i7-13650hx 12gb 1tb ssd 8gb geforce rtx 4060 15.6"" fhd ips freedos 83dv011gtr",lenovo,oyun,gri,2 - 4 kg,intel core i7,13650hx,13.0,14.0,4.9,12.0,ddr5,nvidia rtx 4060,dedicated,8.0,gddr6,1024.0,,15.6,1920x1080,fhd,144.0,ips,freedos,2025-12-03 02:05:05,54999.0,https://www.trendyol.com/lenovo/loq-15irx9-intel-core-i7-13650hx-12gb-1tb-ssd-8gb-geforce-rtx-4060-15-6-fhd-ips-freedos-83dv011gtr-p-899607444?boutiqueid=61&merchantid=104683,trendyol,ty_details_202512030228.csv
"vivobook 15 x1504va-nj2404e1 intel core i5-1334u 16gb 512gb ssd 15.6"" fhd freedos laptop",asus,ofis-is,mavi,2 kg ve altı,intel core i5,1334u,13.0,10.0,4.6,16.0,ddr4,intel integrated,integrated,0.0,shared,512.0,,15.6,1920x1080,fhd,60.0,ips,freedos,2025-12-03 02:05:07,26999.0,https://www.trendyol.com/asus/vivobook-15-x1504va-nj2404e1-intel-core-i5-1334u-16gb-512gb-ssd-15-6-fhd-freedos-laptop-p-927375330?boutiqueid=61&merchantid=121474,trendyol,ty_details_202512030228.csv
omen max 16-ah0010nt b92qrea 16gb rtx5080 intel ultra 9 275hx 64gb ram 2tb ssd 16 inç wqxga 240hz,hp,oyun,siyah,2 - 4 kg,intel core ultra 9,275hx,,24.0,4.7,64.0,ddr5,nvidia rtx 5080,dedicated,16.0,,2048.0,2048.0,16.0,2560x1600,wqxga,240.0,ips,freedos,2025-12-03 02:05:08,149999.0,https://www.trendyol.com/hp/omen-max-16-ah0010nt-b92qrea-16gb-rtx5080-intel-ultra-9-275hx-64gb-ram-2tb-ssd-16-inc-wqxga-240hz-p-917529644?boutiqueid=61&merchantid=216294,trendyol,ty_details_202512030228.csv
"i7-13650hx 16gb 512gb ssd nvidia geforce rtx 4060 8gb gddr6 15.6"" 83dv00g3tr",lenovo,oyun,gri,2 - 4 kg,intel core i7,13650hx,13.0,14.0,4.9,16.0,ddr5,nvidia rtx 4060,dedicated,8.0,gddr6,512.0,,15.6,1920x1080,fhd,144.0,ips,windows home,2025-12-03 02:05:09,194991.0,https://www.trendyol.com/lenovo/i7-13650hx-16gb-512gb-ssd-nvidia-geforce-rtx-4060-8gb-gddr6-15-6-83dv00g3tr-p-877422058?boutiqueid=61&merchantid=782378,trendyol,ty_details_202512030228.csv
"vivobook 15 x1504va intel core 5 120u 8gb 512gb ssd freedos 15.6"" 60hz fhd taşınabil",asus,ev-okul,siyah,2 kg ve altı,intel core i5,1235u,12.0,,4.2,8.0,ddr4,integrated,integrated,8.0,ddr4,512.0,512.0,15.6,1920x1080,fhd,60.0,,freedos,2025-12-03 02:05:10,22349.0,https://www.trendyol.com/asus/vivobook-15-x1504va-intel-core-5-120u-8gb-512gb-ssd-freedos-15-6-60hz-fhd-tasinabil-p-840104736?boutiqueid=61&merchantid=570066,trendyol,ty_details_202512030228.csv
"loq/ryzen 5 7235hs/24gb ram/512gb ssd/15.6""/rtx 3050/w11/laptop gri 83jc00d8tr",lenovo,oyun,gri,2 - 4 kg,amd ryzen 5,7235hs,7.0,4.0,4.2,24.0,ddr5,nvidia rtx 3050,dedicated,6.0,gddr6,512.0,,15.6,1920x1080,fhd,144.0,ips,freedos,2025-12-03 02:05:12,38999.0,https://www.trendyol.com/lenovo/loq-ryzen-5-7235hs-24gb-ram-512gb-ssd-15-6-rtx-3050-w11-laptop-gri-83jc00d8tr-p-890682935?boutiqueid=61&merchantid=641216,trendyol,ty_details_202512030228.csv
"loq 15iax9 83gs007ytr i5-12450hx 16gb 512 gb ssd rtx3050 15.6"" fhd w11home notebook",lenovo,oyun,renkli,2 - 4 kg,intel core i5,12450h,,2.0,4.4,8.0,,nvidia rtx 3050,integrated,0.0,,512.0,,15.6,1920x1080,fhd,,,windows home,2025-12-03 02:05:13,36939.0,https://www.trendyol.com/lenovo/loq-15iax9-83gs007ytr-i5-12450hx-16gb-512-gb-ssd-rtx3050-15-6-fhd-w11home-notebook-p-852432657?boutiqueid=61&merchantid=322524,trendyol,ty_details_202512030228.csv
"tuf gaming f16 fx607vu-rl143 intel i5-210h 16gb 512gb 6gb rtx4050 16.0"" fhd+ 144hz freedos",asus,oyun,siyah,2 - 4 kg,intel core i5,210h,,8.0,,16.0,ddr5,nvidia rtx 4050,dedicated,6.0,gddr6,512.0,,16.0,1920x1200,fhd,144.0,ips,freedos,2025-12-03 02:05:16,52999.0,https://www.trendyol.com/asus/tuf-gaming-f16-fx607vu-rl143-intel-i5-210h-16gb-512gb-6gb-rtx4050-16-0-fhd-144hz-freedos-p-906254183?boutiqueid=61&merchantid=125175,trendyol,ty_details_202512030228.csv
"excalibur g870 i7-13620h 32gb 1tb 8gb rtx5050 165hz 15.6"" w11h gaming laptop g870.1362-df50a-c",casper,oyun,,2 - 4 kg,intel core i7,13620h,13.0,10.0,4.9,32.0,ddr5,nvidia rtx 5050,dedicated,8.0,gddr7,1024.0,,15.6,1920x1080,fhd,165.0,ips,windows home,2025-12-03 02:05:17,63899.0,https://www.trendyol.com/casper/excalibur-g870-i7-13620h-32gb-1tb-8gb-rtx5050-165hz-15-6-w11h-gaming-laptop-g870-1362-df50a-c-p-960849712?boutiqueid=61&merchantid=114258,trendyol,ty_details_202512030228.csv
"250 g10 9g1e6et14 i7-1355u 32gb 1tbssd 15.6"" fhd w11p dizüstü bilgisayar-cnt015",hp,ofis-is,gri,2 kg ve altı,intel core i7,1355u,13.0,10.0,5.0,32.0,ddr4,intel integrated,integrated,0.0,,1024.0,,15.6,1920x1080,fhd,60.0,sva,windows home,2025-12-03 02:05:18,43400.0,https://www.trendyol.com/hp/250-g10-9g1e6et14-i7-1355u-32gb-1tbssd-15-6-fhd-w11p-dizustu-bilgisayar-cnt015-p-882230738?boutiqueid=61&merchantid=192739,trendyol,ty_details_202512030228.csv
"vivobook 15 x1502za-ej2123a13 i7-1255u 24gb 512ssd 15.6"" fhd w11p dizüstü bilgisayar-cnt014",asus,ofis-is,gümüş,2 kg ve altı,intel core i7,1255u,12.0,10.0,4.7,24.0,ddr4,intel integrated,integrated,0.0,shared,512.0,,15.6,1920x1080,fhd,60.0,tn,windows home,2025-12-03 02:05:20,30999.0,https://www.trendyol.com/asus/vivobook-15-x1502za-ej2123a13-i7-1255u-24gb-512ssd-15-6-fhd-w11p-dizustu-bilgisayar-cnt014-p-861375006?boutiqueid=61&merchantid=122633,trendyol,ty_details_202512030228.csv
"vivobook 15 intel i5-1235u 16gb 512gb intel iris xe graphics 15.6"" fhd fdos taşınabilir bilgisayar",asus,ofis-is,mavi,2 kg ve altı,intel core i5,1235u,12.0,10.0,4.4,16.0,ddr4,intel integrated,integrated,0.0,,512.0,,15.6,1920x1080,fhd,60.0,led,freedos,2025-12-03 02:05:22,23999.0,https://www.trendyol.com/asus/vivobook-15-intel-i5-1235u-16gb-512gb-intel-iris-xe-graphics-15-6-fhd-fdos-tasinabilir-bilgisayar-p-845747433?boutiqueid=61&merchantid=557390,trendyol,ty_details_202512030228.csv
"loq 15irx9 intel core i7 13650hx 64gb 1tb ssd rtx 4060 (115w) 15.6"" 144hz fhd ips fdos 83dv011gtrt4",lenovo,oyun,,2 - 4 kg,intel core i7,13650hx,13.0,14.0,4.9,64.0,ddr5,nvidia rtx 4060,dedicated,8.0,gddr6,1024.0,,15.6,1920x1080,fhd,144.0,ips,freedos,2025-12-03 02:05:23,74999.0,https://www.trendyol.com/lenovo/loq-15irx9-intel-core-i7-13650hx-64gb-1tb-ssd-rtx-4060-115w-15-6-144hz-fhd-ips-fdos-83dv011gtrt4-p-939057400?boutiqueid=61&merchantid=104683,trendyol,ty_details_202512030228.csv
"ideapad1 amd ryzen 5-5500u 12gb 512gb ssd 15.6"" fhd dos cloud grey dizüstü bilgisayar",lenovo,ofis-is,gri,2 kg ve altı,amd ryzen 5,5500u,5.0,6.0,,12.0,ddr4,intel integrated,integrated,0.0,shared,512.0,,15.6,1920x1080,fhd,,tn,freedos,2025-12-03 02:05:27,21999.0,https://www.trendyol.com/lenovo/ideapad1-amd-ryzen-5-5500u-12gb-512gb-ssd-15-6-fhd-dos-cloud-grey-dizustu-bilgisayar-p-846512319?boutiqueid=61&merchantid=557390,trendyol,ty_details_202512030228.csv
"loq amd ryzen 7 7435hs 24gb 1tb ssd rtx4070 freedos 15.6"" fhd taşınabilir bilgisayar 83jc00f6tr",lenovo,oyun,,2 - 4 kg,amd ryzen 7,7435hs,,8.0,4.5,24.0,ddr5,nvidia rtx 4070,dedicated,8.0,gddr6,128.0,,15.6,1920x1080,fhd,144.0,ips,freedos,2025-12-03 02:05:28,64999.0,https://www.trendyol.com/lenovo/loq-amd-ryzen-7-7435hs-24gb-1tb-ssd-rtx4070-freedos-15-6-fhd-tasinabilir-bilgisayar-83jc00f6tr-p-986286939?boutiqueid=61&merchantid=339221,trendyol,ty_details_202512030228.csv
"ideapad 1 114alc7 82r3007stx amd ryzen 5-5500u 8gb 512gb ssd 14"" freedos",lenovo,ev-okul,gri,2 kg ve altı,amd ryzen 5,5500u,5.0,6.0,4.0,8.0,ddr4,amd integrated,integrated,0.0,shared,512.0,,14.0,1920x1080,fhd,,tn,freedos,2025-12-03 02:05:30,21991.0,https://www.trendyol.com/lenovo/ideapad-1-114alc7-82r3007stx-amd-ryzen-5-5500u-8gb-512gb-ssd-14-freedos-p-834613747?boutiqueid=61&merchantid=557390,trendyol,ty_details_202512030228.csv
